year,make,model,body_styles
1997,GMC,Savana 3500 Passenger,"[""Van/Minivan""]"
1997,GMC,Sonoma Club Coupe Cab,"[""Pickup""]"
1997,GMC,Sonoma Regular Cab,"[""Pickup""]"
1997,GMC,Suburban 1500,"[""SUV""]"
1997,GMC,Suburban 2500,"[""SUV""]"
1997,GMC,Yukon,"[""SUV""]"
1997,Honda,Accord,"[""Sedan"", ""Wagon"", ""Coupe""]"
1997,Honda,Civic,"[""Coupe"", ""Hatchback"", ""Sedan""]"
1997,Honda,CR-V,"[""SUV""]"
1997,Honda,del Sol,"[""Coupe""]"
1997,Honda,Odyssey,"[""Van/Minivan""]"
1997,Honda,Passport,"[""SUV""]"
1997,Honda,Prelude,"[""Coupe""]"
1997,HUMMER,H1,"[""SUV"", ""Wagon""]"
1997,Hyundai,Accent,"[""Hatchback"", ""Sedan""]"
1997,Hyundai,Elantra,"[""Wagon"", ""Sedan""]"
1997,Hyundai,Sonata,"[""Sedan""]"
1997,Hyundai,Tiburon,"[""Hatchback""]"
1997,INFINITI,I,"[""Sedan""]"
1997,INFINITI,J,"[""Sedan""]"
1997,INFINITI,Q,"[""Sedan""]"
1997,INFINITI,QX,"[""SUV""]"
1997,Isuzu,Hombre Regular Cab,"[""Pickup""]"
1997,Isuzu,Hombre Spacecab,"[""Pickup""]"
1997,Isuzu,Oasis,"[""Van/Minivan""]"
1997,Isuzu,Rodeo,"[""SUV""]"
1997,Isuzu,Trooper,"[""SUV""]"
1997,Jaguar,XJ,"[""Sedan""]"
1997,Jaguar,XK,"[""Convertible"", ""Coupe""]"
1997,Jeep,Cherokee,"[""SUV""]"
1997,Jeep,Grand Cherokee,"[""SUV""]"
1997,Jeep,Wrangler,"[""SUV""]"
1997,Kia,Sephia,"[""Sedan""]"
1997,Kia,Sportage,"[""SUV""]"
1997,Land Rover,Defender 90,"[""SUV""]"
1997,Land Rover,Discovery,"[""SUV""]"
1997,Land Rover,Range Rover,"[""SUV""]"
1997,Lexus,ES,"[""Sedan""]"
1997,Lexus,GS,"[""Sedan""]"
1997,Lexus,LS,"[""Sedan""]"
1997,Lexus,LX,"[""SUV""]"
1997,Lexus,SC,"[""Coupe""]"
1997,Lincoln,Continental,"[""Sedan""]"
1997,Lincoln,Mark VIII,"[""Coupe""]"
1997,Lincoln,Town Car,"[""Sedan""]"
1997,MAZDA,626,"[""Sedan""]"
1997,MAZDA,B-Series Cab Plus,"[""Pickup""]"
1997,MAZDA,B-Series Regular Cab,"[""Pickup""]"
1997,MAZDA,Millenia,"[""Sedan""]"
1997,MAZDA,MPV,"[""Van/Minivan""]"
1997,MAZDA,MX-5 Miata,"[""Convertible""]"
1997,MAZDA,MX-6,"[""Coupe""]"
1997,MAZDA,Protege,"[""Sedan""]"
1997,Mercedes-Benz,C-Class,"[""Sedan""]"
1997,Mercedes-Benz,E-Class,"[""Sedan""]"
1997,Mercedes-Benz,S-Class,"[""Sedan"", ""Coupe""]"
1997,Mercedes-Benz,SL-Class,"[""Convertible""]"
1997,Mercury,Cougar,"[""Sedan""]"
1997,Mercury,Grand Marquis,"[""Sedan""]"
1997,Mercury,Mountaineer,"[""SUV""]"
1997,Mercury,Mystique,"[""Sedan""]"
1997,Mercury,Sable,"[""Sedan"", ""Wagon""]"
1997,Mercury,Tracer,"[""Sedan"", ""Wagon""]"
1997,Mercury,Villager,"[""Van/Minivan""]"
1997,Mitsubishi,3000GT,"[""Hatchback""]"
1997,Mitsubishi,Diamante,"[""Sedan""]"
1997,Mitsubishi,Eclipse,"[""Coupe"", ""Convertible""]"
1997,Mitsubishi,Galant,"[""Sedan""]"
1997,Mitsubishi,Mirage,"[""Sedan"", ""Coupe""]"
1997,Mitsubishi,Montero,"[""SUV""]"
1997,Mitsubishi,Montero Sport,"[""SUV""]"
1997,Nissan,200SX,"[""Coupe""]"
1997,Nissan,240SX,"[""Coupe""]"
1997,Nissan,Altima,"[""Sedan""]"
1997,Nissan,King Cab,"[""Pickup""]"
1997,Nissan,Maxima,"[""Sedan""]"
1997,Nissan,Pathfinder,"[""SUV""]"
1997,Nissan,Quest,"[""Van/Minivan""]"
1997,Nissan,Regular Cab,"[""Pickup""]"
1997,Nissan,Sentra,"[""Sedan""]"
1997,Oldsmobile,88,"[""Sedan""]"
1997,Oldsmobile,Achieva,"[""Sedan"", ""Coupe""]"
1997,Oldsmobile,Aurora,"[""Sedan""]"
1997,Oldsmobile,Bravada,"[""SUV""]"
1997,Oldsmobile,Cutlass,"[""Sedan""]"
1997,Oldsmobile,Cutlass Supreme,"[""Sedan"", ""Coupe""]"
1997,Oldsmobile,LSS,"[""Sedan""]"
1997,Oldsmobile,Regency,"[""Sedan""]"
1997,Oldsmobile,Silhouette,"[""Van/Minivan""]"
1997,Plymouth,Breeze,"[""Sedan""]"
1997,Plymouth,Grand Voyager,"[""Van/Minivan""]"
1997,Plymouth,Neon,"[""Sedan"", ""Coupe""]"
1997,Plymouth,Prowler,"[""Convertible""]"
1997,Plymouth,Voyager,"[""Van/Minivan""]"
1997,Pontiac,Bonneville,"[""Sedan""]"
1997,Pontiac,Firebird,"[""Coupe"", ""Convertible""]"
1997,Pontiac,Grand Am,"[""Sedan"", ""Coupe""]"
1997,Pontiac,Grand Prix,"[""Sedan"", ""Coupe""]"
1997,Pontiac,Sunfire,"[""Coupe"", ""Convertible"", ""Sedan""]"
1997,Pontiac,Trans Sport,"[""Van/Minivan""]"
1997,Porsche,911,"[""Coupe"", ""Convertible""]"
1997,Porsche,Boxster,"[""Convertible""]"
1997,Saab,900,"[""Coupe"", ""Hatchback"", ""Convertible""]"
1997,Saab,9000,"[""Hatchback""]"
1997,Saturn,S-Series,"[""Coupe"", ""Sedan"", ""Wagon""]"
1997,Subaru,Impreza,"[""Coupe"", ""Wagon"", ""Sedan""]"
1997,Subaru,Legacy,"[""Sedan"", ""Wagon""]"
1997,Subaru,SVX,"[""Coupe""]"
1997,Suzuki,Esteem,"[""Sedan""]"
1997,Suzuki,Sidekick,"[""SUV""]"
1997,Suzuki,Swift,"[""Hatchback""]"
1997,Suzuki,X-90,"[""SUV""]"
1997,Toyota,4Runner,"[""SUV""]"
1997,Toyota,Avalon,"[""Sedan""]"
1997,Toyota,Camry,"[""Sedan""]"
1997,Toyota,Celica,"[""Hatchback"", ""Coupe"", ""Convertible""]"
1997,Toyota,Corolla,"[""Sedan""]"
1997,Toyota,Land Cruiser,"[""SUV""]"
1997,Toyota,Paseo,"[""Hatchback"", ""Convertible""]"
1997,Toyota,Previa,"[""Van/Minivan""]"
1997,Toyota,RAV4,"[""SUV""]"
1997,Toyota,Supra,"[""Hatchback""]"
1997,Toyota,T100 Regular Cab,"[""Pickup""]"
1997,Toyota,T100 Xtracab,"[""Pickup""]"
1997,Toyota,Tacoma Regular Cab,"[""Pickup""]"
1997,Toyota,Tacoma Xtracab,"[""Pickup""]"
1997,Toyota,Tercel,"[""Sedan""]"
1997,Volkswagen,Cabrio,"[""Convertible""]"
1997,Volkswagen,Golf,"[""Hatchback""]"
1997,Volkswagen,Jetta,"[""Sedan""]"
1997,Volkswagen,Passat,"[""Sedan"", ""Wagon""]"
1997,Volvo,850,"[""Sedan"", ""Wagon""]"
1997,Volvo,960,"[""Sedan"", ""Wagon""]"
1997,Volvo,S90,"[""Sedan""]"
1997,Volvo,V90,"[""Wagon""]"
